datetime,temp,feelslike,dew,humidity,precip,windspeed,winddir,visibility,conditions
2022-03-28T02:00:00,58.3,58.3,46.4,64.75,0.0,5.7,128.0,9.9,Overcast
2022-03-28T03:00:00,57.4,57.4,47.3,68.9,0.0,7.1,112.0,9.9,Overcast
2022-03-28T04:00:00,57.4,57.4,47.4,69.05,0.0,7.3,122.0,9.9,Overcast
2022-03-28T05:00:00,57.4,57.4,47.4,69.24,0.0,8.5,111.0,9.9,Overcast
2022-03-28T06:00:00,57.4,57.4,47.4,69.05,0.0,8.6,117.0,9.9,Overcast
2022-03-28T07:00:00,57.4,57.4,48.2,71.51,0.0,8.4,125.0,9.9,Overcast
2022-03-28T08:00:00,56.9,56.9,48.6,73.71,0.004,10.6,114.0,8.1,"Rain, Overcast"
2022-03-28T09:00:00,57.0,57.0,50.4,78.74,0.007,8.0,130.0,7.1,"Rain, Overcast"
2022-03-28T10:00:00,56.3,56.3,53.1,88.89,0.116,8.6,133.0,2.3,"Rain, Overcast"
2022-03-28T11:00:00,56.0,56.0,53.6,91.62,0.033,8.4,220.0,1.7,"Rain, Overcast"
2022-03-28T12:00:00,54.3,54.3,53.6,97.31,0.291,1.8,255.0,2.1,"Rain, Overcast"
2022-03-28T13:00:00,55.6,55.6,53.5,92.67,0.043,1.9,202.0,9.7,"Rain, Overcast"
2022-03-28T14:00:00,57.7,57.7,50.0,75.38,0.123,1.7,187.0,9.9,"Rain, Partially cloudy"
2022-03-28T15:00:00,59.8,59.8,47.7,64.4,0.0,4.4,239.0,9.9,Partially cloudy
2022-03-28T16:00:00,60.6,60.6,47.7,62.56,0.0,2.7,236.0,9.9,Overcast
2022-03-28T17:00:00,55.3,55.3,52.2,89.12,0.037,4.4,281.0,2.0,"Rain, Overcast"
2022-03-28T18:00:00,53.7,53.7,52.3,94.88,0.166,0.4,310.0,4.1,"Rain, Overcast"
2022-03-28T19:00:00,54.6,54.6,52.2,91.49,0.031,0.4,40.0,9.6,"Rain, Overcast"
2022-03-28T20:00:00,54.7,54.7,52.3,91.71,0.022,0.6,89.0,9.9,"Rain, Overcast"
2022-03-28T21:00:00,55.8,55.8,52.2,87.82,0.051,3.6,281.0,7.7,"Rain, Overcast"
2022-03-28T22:00:00,55.6,55.6,52.2,88.29,0.095,1.6,265.0,9.9,"Rain, Overcast"
2022-03-28T23:00:00,54.6,54.6,51.5,89.29,0.0,5.4,359.0,9.9,Overcast
2022-03-29T00:00:00,54.5,54.5,50.9,87.37,0.0,1.3,285.0,9.9,Overcast
2022-03-29T01:00:00,54.3,54.3,51.6,90.32,0.0,0.8,317.0,9.9,Overcast
2022-03-29T02:00:00,53.5,53.5,50.9,90.85,0.007,0.0,168.1,9.9,"Rain, Overcast"
2022-03-29T03:00:00,52.5,52.5,50.9,94.12,0.0,0.0,0.0,9.9,Clear
2022-03-29T04:00:00,52.3,52.3,50.9,94.71,0.0,0.3,320.0,9.9,Partially cloudy
2022-03-29T05:00:00,51.6,51.6,50.9,97.61,0.112,0.3,300.0,9.0,Rain
2022-03-29T06:00:00,50.7,50.7,49.1,94.06,0.0,0.2,347.0,9.2,Clear
2022-03-29T07:00:00,50.8,50.8,49.0,93.32,0.0,0.5,320.0,9.9,Clear
2022-03-29T08:00:00,52.8,52.8,51.1,93.87,0.0,0.3,170.0,9.9,Clear
2022-03-29T09:00:00,56.3,56.3,51.7,84.58,0.0,2.0,243.0,9.9,Clear
2022-03-29T10:00:00,59.3,59.3,49.7,70.5,0.0,1.8,295.0,9.9,Partially cloudy
2022-03-29T11:00:00,62.1,62.1,47.6,59.03,0.0,3.0,246.0,9.9,Clear
2022-03-29T12:00:00,63.0,63.0,48.0,58.07,0.0,3.3,243.0,9.9,Clear
2022-03-29T13:00:00,64.1,64.1,47.2,54.24,0.0,2.8,243.0,9.9,Clear
2022-03-29T14:00:00,62.5,62.5,48.1,59.42,0.0,3.0,229.0,9.9,Clear
2022-03-29T15:00:00,63.4,63.4,47.5,56.08,0.0,3.6,243.0,9.9,Clear
2022-03-29T16:00:00,63.2,63.2,45.1,51.56,0.0,9.4,253.0,9.9,Clear
2022-03-29T17:00:00,64.3,64.3,45.2,49.8,0.0,6.0,230.0,9.9,Clear
2022-03-29T18:00:00,62.6,62.6,47.3,57.47,0.0,5.2,227.0,9.9,Clear
2022-03-29T19:00:00,60.3,60.3,51.0,71.45,0.0,2.1,229.0,9.9,Partially cloudy
2022-03-29T20:00:00,58.3,58.3,51.0,76.62,0.0,1.8,195.0,9.9,Partially cloudy
2022-03-29T21:00:00,57.3,57.3,51.3,80.41,0.0,3.9,202.0,9.9,Clear
2022-03-29T22:00:00,57.2,57.2,51.3,80.46,0.0,1.3,189.0,9.9,Clear
2022-03-29T23:00:00,56.5,56.5,51.5,83.2,0.0,1.1,166.0,9.9,Clear
2022-03-30T00:00:00,56.3,56.3,51.6,84.2,0.0,3.1,87.0,9.9,Partially cloudy
2022-03-30T01:00:00,55.5,55.5,51.3,85.68,0.0,1.1,106.0,9.9,Clear
2022-03-30T02:00:00,56.0,56.0,51.3,84.24,0.0,0.4,57.0,9.9,Partially cloudy
2022-03-30T03:00:00,55.5,55.5,51.3,86.01,0.0,0.0,0.0,9.9,Overcast
2022-03-30T04:00:00,56.3,56.3,51.2,83.05,0.0,0.6,354.0,9.9,Overcast
2022-03-30T05:00:00,55.7,55.7,51.2,84.88,0.0,0.4,30.0,9.9,Overcast
2022-03-30T06:00:00,55.8,55.8,50.4,82.27,0.0,3.5,102.0,9.9,Partially cloudy
2022-03-30T07:00:00,54.7,54.7,48.7,80.3,0.0,0.6,70.0,9.9,Overcast
2022-03-30T08:00:00,56.4,56.4,49.2,76.59,0.0,0.2,0.0,9.9,Partially cloudy
2022-03-30T09:00:00,58.3,58.3,49.3,71.82,0.0,0.4,0.0,9.9,Clear
2022-03-30T10:00:00,62.0,62.0,49.4,63.25,0.0,0.0,0.0,9.9,Partially cloudy
2022-03-30T11:00:00,64.1,64.1,48.8,57.57,0.0,0.3,178.4,9.9,Clear
2022-03-30T12:00:00,65.9,65.9,48.5,53.47,0.0,4.4,293.0,9.9,Clear
2022-03-30T13:00:00,65.4,65.4,50.0,57.38,0.0,8.2,262.0,9.9,Clear
2022-03-30T14:00:00,65.6,65.6,50.6,58.44,0.0,8.7,275.0,9.9,Clear
2022-03-30T15:00:00,65.1,65.1,52.3,63.1,0.0,7.6,259.0,9.9,Clear
2022-03-30T16:00:00,62.5,62.5,52.1,68.72,0.0,13.6,253.0,9.9,Clear
2022-03-30T17:00:00,62.4,62.4,51.5,67.54,0.0,5.9,250.0,9.9,Clear
2022-03-30T18:00:00,60.7,60.7,51.5,71.63,0.0,7.0,250.0,9.9,Clear
2022-03-30T19:00:00,60.0,60.0,51.4,73.2,0.0,2.4,219.0,9.9,Clear
2022-03-30T20:00:00,57.4,57.4,51.4,80.35,0.0,4.0,256.0,9.9,Partially cloudy
2022-03-30T21:00:00,56.6,56.6,51.3,82.24,0.0,3.9,263.0,9.9,Clear
2022-03-30T22:00:00,56.4,56.4,51.3,82.92,0.0,0.4,258.0,9.9,Partially cloudy
2022-03-30T23:00:00,56.5,56.5,51.3,82.76,0.0,0.5,180.0,9.9,Partially cloudy
2022-03-31T00:00:00,56.6,56.6,51.9,84.41,0.0,0.7,110.0,9.9,Overcast
2022-03-31T01:00:00,57.3,57.3,51.2,80.13,0.0,1.1,134.0,9.9,Overcast
2022-03-31T02:00:00,57.4,57.4,51.1,79.59,0.0,0.5,111.5,9.6,Overcast
2022-03-31T03:00:00,57.4,57.4,51.3,80.21,0.0,1.5,145.0,9.8,Overcast
2022-03-31T04:00:00,57.3,57.3,51.5,80.98,0.0,1.2,150.0,9.9,Overcast
2022-03-31T05:00:00,57.4,57.4,51.6,80.99,0.0,0.5,109.0,9.9,Overcast
2022-03-31T06:00:00,57.4,57.4,51.4,80.54,0.0,0.4,80.0,9.9,Overcast
2022-03-31T07:00:00,57.4,57.4,51.4,80.38,0.0,0.9,118.0,9.9,Overcast
2022-03-31T08:00:00,57.4,57.4,50.4,77.25,0.0,1.0,161.0,9.9,Overcast
2022-03-31T09:00:00,58.3,58.3,50.4,74.79,0.0,0.8,210.0,9.9,Overcast
2022-03-31T10:00:00,59.2,59.2,51.1,74.49,0.0,0.0,0.0,9.9,Overcast
2022-03-31T11:00:00,60.6,60.6,50.7,69.87,0.0,1.3,130.0,9.9,Overcast
2022-03-31T12:00:00,62.1,62.1,51.2,67.45,0.0,1.2,345.0,9.9,Overcast
2022-03-31T13:00:00,62.3,62.3,51.1,66.7,0.0,6.4,204.0,9.9,Overcast
2022-03-31T14:00:00,62.2,62.2,51.0,66.72,0.0,5.4,245.0,9.9,Overcast
2022-03-31T15:00:00,62.2,62.2,51.0,66.69,0.0,5.5,238.0,9.9,Overcast
2022-03-31T16:00:00,62.0,62.0,52.0,69.75,0.0,5.0,232.0,9.9,Overcast
2022-03-31T17:00:00,60.6,60.6,51.3,71.3,0.0,4.8,248.0,9.9,Overcast
2022-03-31T18:00:00,60.4,60.4,51.0,71.31,0.0,2.0,250.0,9.9,Overcast
2022-03-31T19:00:00,59.4,59.4,51.2,74.39,0.0,1.7,253.0,9.9,Overcast
2022-03-31T20:00:00,59.2,59.2,50.5,72.76,0.0,2.0,239.0,9.9,Overcast
2022-03-31T21:00:00,58.2,58.2,51.3,77.78,0.0,1.8,248.0,9.9,Overcast
2022-03-31T22:00:00,57.4,57.4,52.1,82.36,0.0,1.2,261.0,9.9,Overcast
2022-03-31T23:00:00,57.4,57.4,52.0,82.38,0.0,0.4,310.0,9.9,Overcast
2022-04-01T00:00:00,56.8,56.8,51.3,81.88,0.0,0.6,17.0,9.9,Partially cloudy
2022-04-01T01:00:00,56.7,56.7,51.2,81.9,0.0,0.6,23.0,9.9,Overcast
2022-04-01T02:00:00,55.8,55.8,51.2,84.57,0.0,0.2,338.0,9.9,Overcast
2022-04-01T03:00:00,54.8,54.8,51.1,87.43,0.0,0.2,344.0,9.9,Partially cloudy
2022-04-01T04:00:00,54.0,54.0,50.2,87.11,0.0,0.4,332.0,9.0,Clear
2022-04-01T05:00:00,53.0,53.0,50.1,90.06,0.0,0.0,0.0,8.8,Clear
2022-04-01T06:00:00,52.9,52.9,50.2,90.69,0.0,0.2,344.0,8.4,Clear
2022-04-01T07:00:00,52.7,52.7,50.1,90.8,0.0,0.3,341.0,7.2,Clear
2022-04-01T08:00:00,55.6,55.6,50.4,82.61,0.0,0.6,20.0,8.2,Partially cloudy
2022-04-01T09:00:00,58.1,58.1,52.0,80.21,0.0,2.2,258.0,8.8,Partially cloudy
2022-04-01T10:00:00,60.4,60.4,51.9,73.56,0.0,1.8,242.0,9.0,Clear
2022-04-01T11:00:00,62.1,62.1,51.2,67.5,0.0,0.5,250.0,9.9,Partially cloudy
2022-04-01T12:00:00,64.8,64.8,51.8,62.71,0.0,5.2,246.0,9.9,Partially cloudy
2022-04-01T13:00:00,66.1,66.1,51.2,58.74,0.0,2.3,257.0,9.9,Partially cloudy
2022-04-01T14:00:00,66.5,66.5,51.2,57.87,0.0,2.8,249.0,9.9,Clear
2022-04-01T15:00:00,66.3,66.3,50.6,57.11,0.0,5.6,255.0,9.9,Clear
2022-04-01T16:00:00,65.5,65.5,51.5,60.57,0.0,7.7,263.0,9.9,Clear
2022-04-01T17:00:00,64.4,64.4,51.4,62.63,0.0,6.1,263.0,9.9,Clear
2022-04-01T18:00:00,63.2,63.2,52.2,67.39,0.0,6.4,249.0,9.9,Clear
2022-04-01T19:00:00,61.4,61.4,51.5,69.89,0.0,7.1,247.0,9.9,Clear
2022-04-01T20:00:00,59.4,59.4,51.5,75.11,0.0,5.3,262.0,9.9,Clear
2022-04-01T21:00:00,58.3,58.3,52.3,80.47,0.0,1.6,247.0,9.9,Clear
2022-04-01T22:00:00,57.4,57.4,52.2,82.72,0.0,1.1,253.0,9.9,Clear
2022-04-01T23:00:00,56.8,56.8,52.3,84.93,0.0,1.2,191.0,9.9,Clear
2022-04-02T00:00:00,56.7,56.7,52.3,85.32,0.0,0.5,337.0,9.8,Clear
2022-04-02T01:00:00,56.5,56.5,52.3,85.66,0.0,0.5,332.0,8.9,Clear
2022-04-02T02:00:00,55.8,55.8,52.3,88.06,0.0,0.4,328.0,7.3,Clear
2022-04-02T03:00:00,55.0,55.0,52.1,89.94,0.0,0.5,340.0,7.2,Clear
2022-04-02T04:00:00,55.5,55.5,52.8,90.58,0.0,1.0,330.0,8.3,Overcast
2022-04-02T05:00:00,55.6,55.6,52.7,89.85,0.0,1.2,223.0,8.3,Overcast
2022-04-02T06:00:00,56.3,56.3,51.9,85.09,0.0,1.2,200.0,8.6,Overcast
2022-04-02T07:00:00,56.4,56.4,51.2,82.72,0.0,2.9,102.0,9.8,Overcast
2022-04-02T08:00:00,56.6,56.6,51.2,81.97,0.0,0.3,53.0,8.2,Overcast
2022-04-02T09:00:00,57.3,57.3,51.3,80.31,0.0,1.5,301.0,7.9,Overcast
2022-04-02T10:00:00,58.3,58.3,51.3,77.58,0.0,0.4,341.0,8.1,Overcast
2022-04-02T11:00:00,59.2,59.2,52.0,76.94,0.0,3.8,258.0,7.3,Overcast
2022-04-02T12:00:00,60.7,60.7,51.4,71.45,0.0,1.3,230.0,7.7,Overcast
2022-04-02T13:00:00,62.2,62.2,51.7,68.44,0.0,0.7,343.0,8.6,Overcast
2022-04-02T14:00:00,64.1,64.1,51.4,63.5,0.0,1.3,254.0,9.9,Overcast
2022-04-02T15:00:00,63.2,63.2,52.1,66.93,0.0,6.2,262.0,9.9,Overcast
2022-04-02T16:00:00,63.2,63.2,51.9,66.46,0.0,6.8,253.0,9.9,Overcast
2022-04-02T17:00:00,62.5,62.5,50.3,64.43,0.0,8.0,262.0,9.9,Overcast
2022-04-02T18:00:00,61.6,61.6,50.4,66.64,0.0,6.8,261.0,9.9,Overcast
2022-04-02T19:00:00,60.5,60.5,50.4,69.28,0.0,6.2,253.0,9.9,Overcast
2022-04-02T20:00:00,59.7,59.7,51.2,73.35,0.0,5.5,252.0,9.9,Overcast
2022-04-02T21:00:00,59.6,59.6,51.3,74.03,0.0,2.1,254.0,9.9,Overcast
2022-04-02T22:00:00,59.5,59.5,51.3,74.36,0.0,2.8,250.0,9.9,Overcast
2022-04-02T23:00:00,59.6,59.6,52.0,75.99,0.0,4.1,262.0,9.9,Overcast
2022-04-03T00:00:00,59.4,59.4,52.1,76.97,0.0,4.2,271.0,9.9,Overcast
2022-04-03T01:00:00,58.4,58.4,51.5,77.78,0.0,4.5,258.0,9.9,Overcast
2022-04-03T02:00:00,58.4,58.4,52.1,79.68,0.0,1.9,276.0,9.9,Overcast
2022-04-03T03:00:00,57.4,57.4,52.1,82.55,0.0,5.4,261.0,9.9,Overcast
2022-04-03T04:00:00,57.2,57.2,52.1,82.85,0.0,4.5,261.0,9.8,Overcast
2022-04-03T05:00:00,56.6,56.6,52.1,84.83,0.0,4.2,270.0,9.9,Overcast
2022-04-03T06:00:00,56.5,56.5,52.1,85.2,0.0,3.7,270.0,9.8,Overcast
2022-04-03T07:00:00,56.5,56.5,52.1,85.43,0.0,1.4,273.0,9.9,Overcast
2022-04-03T08:00:00,56.6,56.6,52.1,85.06,0.0,3.8,262.0,9.9,Overcast
2022-04-03T09:00:00,58.4,58.4,51.9,78.85,0.0,1.8,243.0,9.9,Overcast
2022-04-03T10:00:00,61.8,61.8,51.9,69.9,0.0,1.9,279.0,9.9,Overcast
2022-04-03T11:00:00,62.1,62.1,51.2,67.31,0.0,4.2,261.0,9.9,Overcast
2022-04-03T12:00:00,63.2,63.2,51.2,64.69,0.0,5.6,291.0,9.9,Overcast
2022-04-03T13:00:00,65.0,65.0,51.3,61.18,0.0,2.6,241.0,9.9,Partially cloudy
2022-04-03T14:00:00,64.6,64.6,51.1,61.52,0.0,2.2,260.0,9.9,Partially cloudy
2022-04-03T15:00:00,65.3,65.3,51.2,60.13,0.0,6.8,253.0,9.9,Overcast
2022-04-03T16:00:00,64.5,64.5,50.4,60.33,0.0,8.0,259.0,9.9,Clear
2022-04-03T17:00:00,62.4,62.4,50.4,65.0,0.0,7.1,253.0,9.9,Partially cloudy
2022-04-03T18:00:00,61.5,61.5,50.4,67.06,0.0,5.5,261.0,9.9,Overcast
2022-04-03T19:00:00,60.4,60.4,51.3,71.89,0.0,6.3,258.0,9.9,Overcast
2022-04-03T20:00:00,59.4,59.4,52.2,77.22,0.0,4.8,249.0,9.9,Overcast
2022-04-03T21:00:00,57.5,57.5,52.1,82.34,0.0,2.1,267.0,9.9,Partially cloudy
2022-04-03T22:00:00,56.7,56.7,52.1,84.84,0.0,2.4,263.0,9.9,Partially cloudy
2022-04-03T23:00:00,56.6,56.6,51.9,84.37,0.0,1.6,271.0,9.9,Overcast
2022-04-04T00:00:00,55.9,55.9,51.3,84.55,0.0,4.3,257.0,9.9,Overcast
2022-04-04T01:00:00,54.7,54.7,51.2,87.84,0.0,3.4,264.0,9.9,Overcast
2022-04-04T02:00:00,54.6,54.6,51.2,88.19,0.0,1.0,292.0,9.6,Overcast
2022-04-04T03:00:00,54.6,54.6,50.6,86.27,0.0,1.2,283.0,9.6,Overcast
2022-04-04T04:00:00,54.7,54.7,50.4,85.4,0.0,0.6,293.0,9.6,Overcast
2022-04-04T05:00:00,54.5,54.5,50.4,85.83,0.0,0.5,267.0,9.6,Overcast
2022-04-04T06:00:00,54.5,54.5,50.3,85.59,0.0,0.7,295.0,8.9,Overcast
2022-04-04T07:00:00,54.5,54.5,49.3,82.52,0.0,0.5,40.0,8.4,Overcast
2022-04-04T08:00:00,55.7,55.7,49.2,78.78,0.0,3.1,305.0,8.0,Overcast
2022-04-04T09:00:00,56.6,56.6,49.2,76.14,0.0,0.6,48.0,8.1,Overcast
2022-04-04T10:00:00,60.5,60.5,50.1,68.44,0.0,0.5,315.0,7.0,Partially cloudy
2022-04-04T11:00:00,63.3,63.3,50.2,62.37,0.0,3.7,270.0,7.2,Clear
2022-04-04T12:00:00,65.7,65.7,49.4,55.67,0.0,4.2,201.0,7.2,Clear
2022-04-04T13:00:00,65.8,65.8,51.1,59.07,0.0,5.0,243.0,9.9,Clear
2022-04-04T14:00:00,65.4,65.4,51.9,61.68,0.0,1.4,240.0,9.9,Clear
2022-04-04T15:00:00,66.0,66.0,51.2,58.97,0.0,3.4,238.0,9.9,Clear
2022-04-04T16:00:00,64.5,64.5,51.2,62.15,0.0,4.9,261.0,9.9,Clear
2022-04-04T17:00:00,64.6,64.6,51.4,62.26,0.0,4.3,252.0,9.9,Clear
2022-04-04T18:00:00,64.3,64.3,52.1,64.5,0.0,2.7,222.0,9.9,Clear
2022-04-04T19:00:00,62.4,62.4,52.1,68.82,0.0,5.5,243.0,9.9,Clear
2022-04-04T20:00:00,59.7,59.7,52.2,76.39,0.0,0.9,234.0,9.9,Clear
2022-04-04T21:00:00,59.7,59.7,52.3,76.47,0.0,1.1,211.0,9.9,Clear
2022-04-04T22:00:00,58.6,58.6,52.5,80.14,0.0,1.4,215.0,9.9,Clear
2022-04-04T23:00:00,57.9,57.9,52.4,81.87,0.0,0.3,270.0,9.9,Clear
2022-04-05T00:00:00,57.8,57.8,52.1,81.31,0.0,0.7,77.0,9.9,Clear
2022-04-05T01:00:00,56.5,56.5,52.1,85.14,0.0,0.4,10.0,9.9,Clear
2022-04-05T02:00:00,56.9,56.9,51.7,82.81,0.0,0.3,312.0,9.9,Clear
2022-04-05T03:00:00,56.1,56.1,51.1,83.34,0.0,0.7,57.0,9.0,Clear
2022-04-05T04:00:00,56.4,56.4,50.8,81.55,0.0,0.0,0.0,9.0,Clear
2022-04-05T05:00:00,56.4,56.4,50.9,81.98,0.0,3.4,70.0,9.9,Clear
2022-04-05T06:00:00,56.2,56.2,50.8,81.98,0.0,1.0,218.0,8.7,Clear
2022-04-05T07:00:00,56.9,56.9,51.0,80.59,0.0,0.5,329.0,7.8,Clear
2022-04-05T08:00:00,58.6,58.6,52.6,80.32,0.0,0.9,174.0,6.6,Clear
2022-04-05T09:00:00,62.7,62.7,53.3,71.16,0.0,3.8,47.0,7.3,Clear
2022-04-05T10:00:00,65.6,65.6,54.7,67.9,0.0,0.8,343.0,7.1,Clear
2022-04-05T11:00:00,69.6,69.6,54.0,57.46,0.0,3.1,157.6,7.6,Clear
2022-04-05T12:00:00,72.3,72.3,54.4,53.31,0.0,1.5,313.0,8.6,Clear
2022-04-05T13:00:00,74.5,74.5,55.1,50.93,0.0,2.6,247.0,9.0,Clear
2022-04-05T14:00:00,75.3,75.3,55.2,49.72,0.0,1.5,231.0,9.9,Clear
2022-04-05T15:00:00,76.3,76.3,51.2,41.48,0.0,1.9,201.0,9.9,Clear
2022-04-05T16:00:00,77.2,77.2,52.3,41.94,0.0,4.9,246.0,9.9,Clear
2022-04-05T17:00:00,75.4,75.4,52.8,45.39,0.0,1.4,243.0,9.9,Clear
2022-04-05T18:00:00,73.4,73.4,52.7,48.41,0.0,4.6,252.0,9.9,Clear
2022-04-05T19:00:00,70.3,70.3,53.6,55.39,0.0,4.1,244.0,9.9,Clear
2022-04-05T20:00:00,67.2,67.2,53.9,62.45,0.0,0.8,356.0,9.9,Clear
2022-04-05T21:00:00,65.6,65.6,54.3,66.76,0.0,1.5,120.0,9.9,Clear
2022-04-05T22:00:00,64.5,64.5,56.2,74.62,0.0,5.3,112.0,9.9,Clear
2022-04-05T23:00:00,63.4,63.4,56.3,77.76,0.0,3.8,121.0,8.6,Clear
2022-04-06T00:00:00,62.4,62.4,55.6,78.67,0.0,1.7,98.0,9.9,Clear
2022-04-06T01:00:00,62.2,62.2,55.6,78.96,0.0,1.3,103.0,9.8,Clear
2022-04-06T02:00:00,60.5,60.5,55.4,83.33,0.0,1.2,121.0,9.5,Clear
2022-04-06T03:00:00,60.4,60.4,55.9,85.32,0.0,0.9,68.0,8.5,Clear
2022-04-06T04:00:00,59.5,59.5,55.7,87.34,0.0,0.2,22.0,7.1,Clear
2022-04-06T05:00:00,58.6,58.6,55.1,88.31,0.0,0.2,80.0,7.1,Clear
2022-04-06T06:00:00,58.3,58.3,55.7,91.12,0.0,0.4,35.0,6.6,Clear
2022-04-06T07:00:00,57.9,57.9,55.1,90.63,0.0,0.2,38.0,6.2,Clear
2022-04-06T08:00:00,61.6,61.6,56.5,83.06,0.0,0.2,41.0,5.5,Clear
2022-04-06T09:00:00,66.8,66.8,55.9,67.97,0.0,0.2,0.0,7.0,Clear
2022-04-06T10:00:00,73.6,73.6,55.0,52.15,0.0,0.3,41.0,8.6,Clear
2022-04-06T11:00:00,79.7,79.7,53.2,39.87,0.0,1.0,253.0,9.8,Clear
2022-04-06T12:00:00,83.8,82.1,51.4,32.73,0.0,1.7,260.0,9.8,Clear
2022-04-06T13:00:00,85.2,83.6,54.0,34.35,0.0,2.0,278.0,9.9,Clear
2022-04-06T14:00:00,84.7,83.7,56.1,37.69,0.0,4.3,276.0,9.9,Clear
2022-04-06T15:00:00,83.1,82.4,56.2,39.87,0.0,6.0,268.0,9.9,Clear
2022-04-06T16:00:00,81.9,81.3,54.7,39.25,0.0,6.2,258.0,9.9,Clear
2022-04-06T17:00:00,80.2,80.1,54.2,40.86,0.0,6.6,279.0,9.9,Clear
2022-04-06T18:00:00,78.3,78.3,51.2,38.78,0.0,6.1,262.0,9.9,Clear
2022-04-06T19:00:00,77.0,77.0,50.0,38.66,0.0,1.3,253.0,9.9,Clear
2022-04-06T20:00:00,72.4,72.4,50.9,46.76,0.0,0.2,200.0,9.9,Clear
2022-04-06T21:00:00,72.1,72.1,51.1,47.56,0.0,1.3,178.0,9.9,Clear
2022-04-06T22:00:00,69.9,69.9,50.8,50.69,0.0,0.5,48.0,9.9,Clear
2022-04-06T23:00:00,68.5,68.5,52.1,55.82,0.0,0.3,330.0,9.9,Clear
2022-04-07T00:00:00,66.4,66.4,55.9,68.9,0.0,0.2,335.0,9.9,Clear
2022-04-07T01:00:00,65.3,65.3,55.7,70.9,0.0,0.4,332.0,9.9,Clear
2022-04-07T02:00:00,63.5,63.5,55.4,75.02,0.0,0.7,250.0,9.9,Clear
2022-04-07T03:00:00,62.7,62.7,55.3,76.73,0.0,0.6,335.0,9.9,Clear
2022-04-07T04:00:00,62.4,62.4,55.8,79.27,0.0,0.2,338.0,9.8,Clear
2022-04-07T05:00:00,61.6,61.6,55.7,80.7,0.0,0.0,57.6,9.8,Clear
2022-04-07T06:00:00,61.7,61.7,52.9,73.02,0.0,0.0,0.0,9.7,Clear
2022-04-07T07:00:00,61.6,61.6,51.6,69.71,0.0,0.3,351.0,9.9,Clear
2022-04-07T08:00:00,69.6,69.6,44.5,40.4,0.0,0.0,0.0,9.9,Clear
2022-04-07T09:00:00,76.3,76.3,41.2,28.5,0.0,0.2,57.0,9.9,Clear
2022-04-07T10:00:00,81.6,79.7,38.8,21.75,0.0,0.2,62.0,9.9,Clear
2022-04-07T11:00:00,87.4,83.8,36.3,16.35,0.0,0.0,220.6,9.9,Clear
2022-04-07T12:00:00,89.6,85.5,31.8,12.8,0.0,0.6,0.0,9.9,Clear
2022-04-07T13:00:00,92.6,88.1,27.1,9.61,0.0,1.3,210.0,9.9,Clear
2022-04-07T14:00:00,93.7,89.1,29.8,10.37,0.0,0.8,250.0,9.9,Clear
2022-04-07T15:00:00,94.5,89.7,27.7,9.26,0.0,3.1,307.0,9.9,Clear
2022-04-07T16:00:00,93.5,88.9,31.2,11.02,0.0,7.8,263.0,9.9,Clear
2022-04-07T17:00:00,89.7,85.6,30.6,12.13,0.0,6.0,260.0,9.9,Clear
2022-04-07T18:00:00,87.8,84.1,28.2,11.68,0.0,7.4,263.0,9.9,Clear
2022-04-07T19:00:00,84.1,81.2,30.4,14.37,0.0,5.2,282.0,9.9,Clear
2022-04-07T20:00:00,79.9,79.9,34.8,19.66,0.0,1.0,253.0,9.9,Clear
2022-04-07T21:00:00,77.3,77.3,39.8,26.03,0.0,0.9,9.0,9.9,Clear
2022-04-07T22:00:00,74.8,74.8,42.4,31.25,0.0,0.9,111.0,9.9,Clear
2022-04-07T23:00:00,73.0,73.0,42.4,33.32,0.0,0.2,80.0,9.9,Clear
2022-04-08T00:00:00,71.8,71.8,42.5,34.68,0.0,0.1,4.0,9.9,Clear
2022-04-08T01:00:00,70.2,70.2,43.0,37.45,0.0,0.0,0.0,9.9,Clear
2022-04-08T02:00:00,68.7,68.7,42.9,39.25,0.0,0.3,70.0,9.9,Clear
2022-04-08T03:00:00,69.5,69.5,33.3,26.27,0.0,0.0,0.0,9.9,Clear
2022-04-08T04:00:00,66.7,66.7,33.2,28.77,0.0,0.5,16.0,9.9,Clear
2022-04-08T05:00:00,66.4,66.4,34.8,30.92,0.0,0.3,70.0,9.9,Clear
2022-04-08T06:00:00,69.3,69.3,27.0,20.47,0.0,0.4,22.0,9.9,Clear
2022-04-08T07:00:00,66.0,66.0,30.6,26.45,0.0,0.4,338.0,9.9,Clear
2022-04-08T08:00:00,71.9,71.9,33.4,24.26,0.0,0.2,0.0,9.9,Clear
2022-04-08T09:00:00,80.5,78.8,32.4,17.49,0.0,0.2,6.0,9.9,Clear
2022-04-08T10:00:00,87.5,83.8,28.2,11.8,0.0,0.3,0.0,9.9,Clear
2022-04-08T11:00:00,90.4,86.2,27.4,10.42,0.0,0.7,290.0,9.9,Clear
2022-04-08T12:00:00,93.6,88.9,25.9,8.85,0.0,0.3,313.0,9.9,Clear
2022-04-08T13:00:00,95.5,90.6,22.3,7.19,0.0,3.5,280.0,9.9,Clear
2022-04-08T14:00:00,94.5,89.7,22.2,7.38,0.0,7.9,268.0,9.9,Clear
2022-04-08T15:00:00,93.3,88.7,25.6,8.81,0.0,7.3,246.0,9.9,Clear
